Fecha,DescripcionTrabajo,salario,pais,NombreEmpresa,Modalidad,Plataforma,PuestoTrabajo
2023-01-04,"
        Company Description: Chilexpress Job Description: ¡Te estamos buscando, te invitamos a ser el protagonista de los cambios del futuro junto a Chilexpress! Porque #SomosChilexpress, empresa líder en el rubro de Logística y Distribución y destacada por el Premio MercoTalento 2022, buscamos a los mejores talentos para potenciarlos y seguir creciendo en conjunto. Por ese motivo, queremos invitarte a postular al cargo de Analista de Datos La misión principal del cargo será crear valor para el negocio aportando conocimiento a la toma de decisiones a través de la transformación de los datos en información, utilizando técnicas y tecnologías de procesamiento de grandes volúmenes de datos identifica, obtiene, procesa y analiza la información con el fin de agregar conocimiento a la toma de decisiones. Las funciones específicas del cargo están relacionadas con: -Identificar, explorar, limpiar y procesar datos para generar modelo de datos que permita extraer información y generar análisis -Velar por la calidad del dato en los distintos procesos de análisis -Implementar visualizaciones que faciliten el entendimiento de la información Requisitos de postulación: - titulado en Ingeniero Informático, Civil, Civil Industrial, Matemático o Comercial. - Experiencia en modelamiento y bases de Datos - Saber utilizar herramientas de visualización - manejo SQL Y Python Porque procuramos contar con las personas correctas en los lugares correctos, Chilexpress está comprometido con generar condiciones iguales para todos, por ello este proceso se encuentra abierto para personas en situación de discapacidad, de acuerdo a lo establecido por la ley 21.015, por tanto si presentas algún tipo de discapacidad serás bienvenido, sólo debes informarnos al respecto para acomodar tu proceso de selección a tus requerimientos. ¡Te invitamos a postular y asumir el desafío porque #ElFuturoNosMueve!Conviértete en parte del #TalentoChilexpress
      ",,CL,Chilexpress,,linkedin,data analyst
2022-12-07,"
        En MAS Analytics nos dedicamos a desarrollar proyectos de Data Science, Big Data, Cloud Architecture y Business Intelligence. Somos una consultora joven, tecnológica y emprendedora con gran crecimiento. Hoy en día tenemos muchos proyectos con grandes clientes de muchos rubros distintos y necesitamos ingenieras/os apasionados que estén buscando aprender y desafiarse trabajando en equipo.Si estás buscando profundizar y trabajar aplicando tus conocimientos día a día, dentro de un equipo joven, de mucho talento, y alto rendimiento, este puesto es lo que estás buscando. El área de proyectos de MAS Analytics cumple un rol fundamental en la empresa ya que desarrollando los proyectos cumple los sueños de nuestros clientes. Funciones del cargoEstamos buscando personas que sepan trabajar con datos, mover datos, interpretar datos y buscar datos. El cargo está orientado hacia la ingeniería de datos utilizando herramienta de ETL, Bases de datos y herramientas de reportería.Si no manejas alguno de estos conceptos, no te preocupes, nos importa que tengas las bases para poder aprender y desafiarte día a día.Como Data Analyst tendrás que realizar las siguientes tareas (entre otras):Creación de queries SQLCreación de pipelines ETL (on premise y cloud)Creación de visualizaciones en herramientas de BIReuniones de levantamiento con clientesEl éxito de tu trabajo se evaluará en el nivel de satisfacción de los modelos entregados a los clientes y en el cumplimiento de plazos.Trabajarás dentro de los equipos de desarrollo de MAS Analytics teniendo reuniones de avance semanal con los clientes y otros miembros del equipo de MAS Analytics. Requerimientos del cargoAl ser consultoría en tecnología, necesitamos que tengas habilidades técnicas y habilidades blandas.En cuanto a las habilidades técnicas, se espera que manejes las tecnologías de las mencionadas en negrita. El resto las aprenderás en el camino.Queries SQL (CRUD)ETL: Pentaho (On-premise), Dataflow (GCP, Azure), Lambda (AWS)Visualizaciones: Qlik, Tableau, Power BI (1 de 3)Modelamiento de datos: modelos dimensionales OLAPCon respecto a las habilidades blandas, necesitamos que estés preparada/o para:Llevar comunicación con los clientesLevantar requerimientos OpcionalesConocimientos en herramientas Cloud (GCP, AWS, Azure) CondicionesHorario flexibleRopa relajada 😍😍Financiamiento de cursos y certificaciones 👨‍🎓👩‍🎓Ambiente laboral jovenViernes medio díaVacaciones extra 🌞🏝Celebraciones de cumpleaños 🎁🎊Actividades de empresa 🍻⚽Y muchos más que podrás conocer…
",,CL,MAS Analytics,,linkedin,data analyst
2023-01-23,"
¿Alguna vez pensaste en trabajar en un líder global en datos, insights, consultoría y que contribuya al éxito y crecimiento de las organizaciones líderes en el mundo? ¡Entonces esta es tu oportunidad!Kantar Worldpanel es la empresa de consultoría y análisis de datos líder en el mundo. Entendemos más que nadie cómo piensan, sienten, compran, comparten, votan y ven las personas. Al combinar nuestra experiencia en comprensión humana con tecnologías avanzadas, ayudamos a las organizaciones líderes del mundo a tener éxito y crecer.En este cargo, el Trabajador estará orientado a procesar correctamente las bases asignadas de acuerdo al cronograma del área. Responsable de bases y de la comunicación con los clientes internos en cuanto a órdenes de servicios y cuestionamientos, incluyendo entre otras, las siguientes tareas:Generación de Reportes y KPI'sRevisión en los distintos puntos de control para asegurar la calidad del procesamiento.Colaborar en el mejoramiento continuo de los controles de calidad y la definición de las categorías. Apoyo en la generación y actualización de documentación (manuales de procedimientos, checklist, etc.). Automatizar procedimientos y controles de calidad para reducir tiempos y minimizar errores de aplicación”Otras funciones inherentes a su cargo solicitados por sus superiores inmediatos.Responsabilidades:· Extracción de bases de datos.· Proporcionar insumos y datos a las áreas de campo, ROC, TI, etc.· Construya KPIs, reportes, tableros, indicadores.· Corrige los datos.· Proponer mejoras en los procesos. Requisitos:· Título completo o en curso en Ingeniería, Ciencias Exactas, Sistemas de Información o afines.· Excel nivel intermedio-avanzado (tablas dinámicas, búsquedas referenciales BUSCAR-V, ideal macros). · SQL nivel intermedio-avanzado (Queries de complejidad media con uso de GroupBy, LEFT JOIN, Updates, y Store Procedures)· Experiencia con bases de datos.
",,CL,Worldpanel by Kantar,,linkedin,data analyst
,"
        ¡Apiux está liderando la innovación digital en las empresas españolas!Buscamos Analista de datos con experiencia en Python, R y Power BI para trabajar de forma Hibrida 👨🏼‍💻👩🏻‍💻 Las oficinas están ubicadas en Madrid. ¿Tienes ganas de crecer profesionalmente en un ambiente diverso y multicultural? Ven a ser un Yellower e impacta el futuro con tu talento y conocimiento tecnológico.Los requerimientos que buscamos para esta vacante son:✅ Experiencia de al menos 2 años en desarrollo de soluciones analíticas.✅ Experiencia con Python, R y Power BI para visualizaciónAlgunas de tus funciones serán:✅Desarrollo de la solución técnica definida por el consultor tecnológico y/o analista✅Diseño, desarrollo y ejecución de los casos de prueba,✅ Preparación del entorno y juego de datos de pruebaSalario: de acuerdo a experiencia y pretensiones salariales del candidato¿Y qué obtienes tú al ser un Yellower?Queremos que tu paso por Apiux sea una experiencia memorable y hemos creado un camino para acompañarte en cada etapa. Algunos de nuestros beneficios son:✅ Apiux Academy: Accede a capacitaciones, tutoriales técnicos e interacción con la comunidad Dev para desarrollar al máximo tu talento.✅ Happy Points: Acumula puntos por tus logros alcanzados y canjealos por días libres.✅ Descuentos y bonos: Obtén descuentos en Open English y bonos 💸 para disfrutar los momentos más importantes de tu vida.
      ",,CL,Apiux Tecnología,,linkedin,data analyst
2023-01-09,"
        ¿Qué tendrás que lograr?🏅 Administrar las fuentes de información, interpretar los datos y proponer mejoras a los procesos de Revenue📈 Generar dashboard y reportes mensuales, con el fin de mostrar diferentes interpretaciones de los datos que nos permitan llegar mas lejos como equipo y como organización📊 Ser un habilitador para que junto con el area de revenue se tomen desiciones basadas en datos🔎 Análisis y control mensual de métricas y KPIs💡 De acuerdo a la data, aportar con nuevas ideas para la adquisición y retención de clientes🤝 Trabajar en conjunto con las diferentes areas para identificar prioridades y oportunidades de nuevos análisis a desarrollar⚡️ Estar siempre informado de las últimas tendencias payments del mercado.Requirements✔ Ingeniero/a o carrera afín✔ 2-3 años de experiencia en roles similares.✔ Excel avanzado✔ Manejo de SQL/Big Query✔ Conocimiento en Data Studio, Power BI✔ Alta capacidad de análisis y numérica✔ Orientación a los detalles y entrega de trabajo sin errores✔ Hacer que las cosas sucedanBenefits🏆 Stock options🌴 6 semanas de vacaciones🏠 Home office flexible, pero creemos que nuestras mejores ideas suceden cuándo estamos todos sentandos en la misma mesa por lo que tienes que vivir en la ciudad del rol💰 Sueldo sobre mercado🍎 Te regalamos un Macbook, después de los 4 meses es tuyo y no lo tienes que devolver (Macbook Pro 16,2 Apple M1 Pro 512gb para los devs)🌱 Desarrollo de carrera, te damos $500 dolares al año en libros, cursos online o incluso para que invites a comer a un experto de tu área🏥 Contamos con Seguro Complementario para resguardar tu salud🏙 Oficina en WeWork✈️ Sorteamos mensualmente un bono de 500 USD para ir a trabajar a oficina CDMX🕒 Lunes a jueves de 9:00 a 18:30, viernes hasta las 16:00 o 14:00 en el veranoSueldo líquido mensual: $2.000.000 - $3.000.000
      ",,CL,Toku (YC S21),,linkedin,data analyst
2023-01-12,"
Equifax es donde podes potenciar tus posibilidades. Si quieres alcanzar tu máximo potencial, liderar nuevos caminos y desarrollar nuevas habilidades, colaborar con mentes brillantes y tener un impacto significativo, aqueremos escuchar de vos.Sinopsis del rol: El Data Analyst Finance que tendrá base en Chile, trabajará con profesionales de datos y analisis, ventas, IT y clientes para diseñar, documentar, probar y respaldar la construcción de soluciones visuales de datos internas y orientadas al cliente que cuenten la historia de conocimientos deseada. Creará visualizaciones y análisis informativos para presentaciones hacia clientes internos o externos utilizando Spotfire y/u otras tecnologías de visualización de código abierto, también creará esquemas y maquetas de tableros e informes según sea necesario para comunicar la visualización/funcionalidad internamente y a los clientes.¿Cuáles son las funciones?⦁ Escribirá consultas SQL para combinar varios activos de datos para extraer información relevante⦁ Realizarará análisis de datos para encontrar tendencias y conocimientos que demuestren el valor de las soluciones de Equifax interna y externamente⦁ Creará y actualizará paneles visuales/informes de BI utilizando datos de crédito y activos de datos alternativos de Equifax⦁ Colaborará con científicos de datos y consultores analíticos para ejecutar proyectos analíticos que demuestren el valor de los activos de datos de Equifax⦁ Automatizará los procesos de datos para la entrega de informes recurrentes¿Qué experiencia necesitas?⦁ Licenciatura o superior en Business Analytics, Matemáticas, Estadística, MIS, Economía u otras disciplinas cuantitativas⦁ 1+ años de experiencia con análisis de datos⦁ Más de 1 año de experiencia en el uso de SQL o Python en un entorno de base de datos⦁ Experiencia práctica en limpieza de datos, análisis de datos y posterior visualización y análisis de datos.⦁ Experiencia con una herramienta de visualización como Spotfire o Tableau⦁ Algo de experiencia con HTML, CSS, JS, R¿Qué podría diferenciarte?⦁ Maestría o superior en Business Analytics, Matemáticas, Estadística, MIS, Economía u otras disciplinas cuantitativas⦁ Experiencia en Servicios Financieros es un plus⦁ Experiencia con big data y Google Cloud es una ventaja⦁ Habilidades interpersonales⦁ Inglés intermedioOfrecemos paquetes integrales de compensación, oportunidades de crecimiento y entrenamientos a través de nuestra plataforma de aprendizaje en línea con trayectorias profesionales guiadas. Si esto suena como un lugar donde deseas trabajar, no te demores y postúlate hoy, ¡Te estamos buscando!Todos los solicitantes calificados serán considerados para el empleo sin distinción de raza, color, religión, sexo, orientación sexual, identidad de género, origen nacional, discapacidad o condición de veterano protegido.
",,CL,Equifax,,linkedin,data analyst
2023-01-23,"
Your opportunityDo you want to be contributing to data management with a strong focus on retirement annuity products for an Asset Management company in the investment services industry?We're looking for a data analyst to be based out of our Chile office to assist our client, a retirement solution provider, in supporting research for investment products. The main responsibility is to work directly with the research team, gathering data and back-testing investment ideas to support new products. The ideal candidate is someone who has good data management skills, ability to connect directly with stakeholders, strong attention to details coupled with an understanding of the equity market.This position forms part of Evalueserve Chile’s Financial Services, within the Risk & Quant Line of Business.If you love working in direct relationship, providing top-notch quality services to your clients, and bringing new ideas to the table, we want to talk to you.We'll trust you toWe built our values around always being refreshing, responsive, and rigorous. For this position, our client engages us with us on the following essential tasks and responsibilities:• Gathering and preparing data in Excel• Quality assurance of datasets, ensuring data is correct• Running multiple scenarios into client models, and redefining them when relevant• Reverting to the client’s team with data analysis• Developing the workflow in Python or VBA when relevantFor more context, please check out our Financial Services website.What you bring to the roleBelow degree and the following skills:Graduate from a reputable university in industrial engineering, commercial engineering, bachelor's degree in business administration, international business, finance, or equivalent degreeStrong communication skills in EnglishProficient in Excel (advanced formulas in English)Analytical and critical thinking skillsStrong attention to detailWe'd love to seeExperience on pension funds and asset managementCapital markets exposure would be greatOptions / volatility pricing fundamentalsInterest in international markets informationProgramming language like VBA or Python is a strong plusWhy choose us?Evalueserve was founded in 2000 and is a global professional services provider offering research, analytics, and data management services. We’re powered by mind+machineTM, a unique combination of human expertise and best-in-class technologies that use smart algorithms to simplify key tasks. We work with clients across a wide range of industries and business functions, helping them to make better decisions faster and reach new levels of efficiency and effectiveness. Our center in Viña del Mar, Chile, opened in 2007 and we now have over 550 professionals. We pride ourselves on having a multicultural team, with around 25 nationalities represented. Additionally, as a leading employer, we highly invest in our people’s development with specific Line of Business and management training programs. We offer a great number of employee benefits, including insurance, holiday pay, maternity leave, childcare, tenure holidays among others. If you apply to the position, we will share more details with you! We are committed to providing equal employment opportunities (EEO) globally, eliminating discrimination, and promoting good relations among employees, regardless of age, disability, ethnicity or origin, sex, gender assignment, gender identity, religion or belief, sexual orientation, and marital or civil partnership status. Evalueserve is an inclusive employer and is proud of its diverse workforce.
",,CL,Evalueserve,,linkedin,data analyst
2023-01-23,"
Y tú, ¿buscas un lugar que te permita aprender? Itaú Chile te invita a ser parte del programa de Prácticas “Transformar”, una experiencia en la que podrás innovar, proponer nuevas soluciones y aprender muchísimo. ¿Te gusta desafiarte? Aquí tenemos un mundo de oportunidades hechas para ti.Postula a la práctica de People Analytics. En este rol tendrás que apoyar en la gestión de estructura y minería de datos en SQL. Optimización de bases de datos, además de mejoras en procesos de carga de datos y mejoras en visualización de reportes de gestión. Esperamos que:· Tengas interés por manejar datos· Manejar SQL· Estar cursando carreras como: Ingeniería Informática, Ingeniería Industrial, Ingenería en matemáticas, o Estadística.· Contar con energía para aportar ideas y mejoras ¿Qué tal proponer alternativas para que las personas realicen sus proyectos? Es así que transformamos la vida de nuestros clientes. Si también tienes ganas de transformar, tú puedes formar parte de nuestro equipo.¡Si cumples con lo anterior y te sientes motivado por Itaú, postula! Beneficios:· Salida temprana los días Viernes· Kit de Bienvenida· Kit con las herramientas necesarias para que puedas desempeñar tus funciones.· Invitación a actividades, talleres, etc.· Acceso a plataformas de autoaprendizaje· Bono práctica· ¡Puedes ser tú mismo! No hay dresscode ¡Desafíate en la empresa N°1 de la banca para realizar prácticas profesionales según en Ranking “Mejores Empresas para Practicantes”!¡Ven a ser Ituber! ¡Ven a transformar
",,CL,Itaú Unibanco,,linkedin,data analyst
2022-12-07,,,CL,Moveapps,,linkedin,data analyst
2022-11-29,,,CL,Industria de Alimentos Trendy S.A,,linkedin,data analyst
2022-11-29,"
        ¡Te estamos buscando!Tú, si, tú, ¿tienes experiencia en el ámbito de analisis de datos? Entonces esta oferta te puede interesar.¿Quieres ser parte de una empresa dinámica, amigable y con proyección? ¿Quieres sentirte parte de nuevos desafíos?¡Si tu respuesta es SI, esta oferta es para TI!Estamos buscando personas, dinámicas, activas y con ideas nuevas para nuestra área de Business Intelligence.¿Cuáles serán tus desafíos?Deberás analizar y apoyar en el establecimiento de precios para garantizar rentabilidad dependiendo del canal de venta y país.Serás responsable de desarrollar y analizar los informes gerenciales del área comercial.Realizarás seguimiento a las órdenes de compra críticas (controlados, licitaciones urgentes, nuevos productos) para alertar a las diferentes áreas de posibles contratiempos.Apoyarás al área comercial en los procesos de licitación (búsqueda de documentos, diligenciar formularios), administrativos, operativos y de gestión de los diferentes países. Requisitos¿Qué requisitos debes cumplir para postular? Tu formación de ser en Ingeniería en Informática, Comercial o similar. Tu experiencia en cargos similares debe ser de al menos 2 años o recién titulados con manejo de Power BI avanzado. Contar con conocimiento en Power BI (Excluyente), Python, SQL y Postgres (deseables). Disponibilidad para trabajar en Quilicura de manera presencial en primera instancia.¡Te invitamos a ser parte de nuestra familia Trendy!En Trendy apoyamos la diversidad e inclusión en todas sus formas y creemos fielmente que los equipos deben ser diversos, enriqueciendo nuestra cultura e impulsando nuestro propósito de ser los mejores. Es por esto qué, en el marco de la Ley de Inclusión Laboral N°21.015 te invitamos a ser parte de esta gran familia y aportar con tu mirada de éxito.Beneficios Casino. Seguro complementario.Ser una Empresa de alimentos altamente innovadora y rentable, que entrega valor a todos sus clientes, en estrecho vínculo con el consumidor final, buscando la excelencia operacional y el desarrollo de su capital humano, relacionándose de manera sustentable con la comunidad y el medio ambiente.
      ",,CL,Industria de Alimentos Trendy S.A,,linkedin,data analyst
2023-01-19,"
SAAM Towage se encuentra en búsqueda de Analista de Datos Maestros para incorporarse al equipo corporativo de Remolcadores en el área de Operaciones. El lugar de trabajo se encuentra ubicado en Las Condes, Santiago.El rol principal del cargo es administrar la creación, configuración y mantenimiento de los datos maestros ligados al sistema Helm y monitorear parámetros asociados a los datos ingresados por los usuarios, para velar por el correcto uso de la plataforma y calidad de los datos generados en esta.Funciones Principales:1. Verificar los datos maestros del sistema Helm, para aportar con el cumplimiento de los lineamientos aplicables a ellos y así poder generar información útil para la toma de decisiones.2. Verificar el cumplimiento de los lineamientos definidos para los datos ingresados por los usuarios de Helm, para lograr detectar y corregir errores en el ingreso de datos y encontrar oportunidades de mejora en el proceso.3. Asistir los requerimientos de la mesa de ayuda, canalizando, derivando y/o resolviendo los tickets generados en la plataforma, para lograr al uso adecuado de la plataforma Helm y asegurar la continuidad operacional.4. Elaborar propuestas de mejoras en el proceso de gobernanza de datos de la plataforma Helm, para velar por mejorar la experiencia de los usuarios y partes interesadas del proceso.Requisitos:- Experiencia mínimo 2 años en cargos similares.- Experiencia en servicio al cliente.- Inglés Intermedio.- Deseable Portugués.- Manejo de Bases de datos de alto volumen y Manejo de Excel intermedio.Competencias requeridas:- Planificación y Organización.- Orientación al Cliente.- Proactividad.- Orientación a los Resultados.- Capacidad analítica.En SAAM apoyamos y promovemos la Ley 21.015 de Inclusión Laboral, por esta razón todas nuestras oportunidades laborales están abiertas a personas con discapacidad.
",,CL,SAAM Towage,,linkedin,data analyst
