Fecha,DescripcionTrabajo,salario,pais,NombreEmpresa,Modalidad,Plataforma,PuestoTrabajo
2023-01-03,,,PE,PSI CRO AG,,linkedin,data scientist
2022-12-08,,,PE,MDP CONSULTING S.A.C,,linkedin,data scientist
2023-01-24,,,PE,FRACTAL,,linkedin,data scientist
2023-01-14,,,PE,Vooxell,,linkedin,data scientist
2023-01-11,"
        We are a US software development company delivering high-quality, cost-effective custom application development to clients worldwide. As a technology consulting company, we also help our clients with their digital transformation process.Currently, we are seeking a Data EngineerWhat You Will Be Doing:Developing and implementing an overall organizational data strategy that is in line with business processes. Identifying data sources, both internal and external and working out a plan for data management that is aligned with organizational data strategy.Coordinating and collaborating with cross-functional teams, stakeholders, and vendors for the smooth functioning of the enterprise data system. Defining and managing the flow of data and dissemination of information within the organization. Integrating technical functionality, ensuring data accessibility, accuracy, and security.Your Profile Includes:2+ years of experience with Data warehousing.Knowledge in data modeling and design, including SQL development and database administration.Data mining, visualization, and Machine Learning skills.Knowledge of programming languages Python, C/C++, Java.Knowledge of Pentaho, Power BI (Nice to have).Strong problem-solving skills.A strong drive for continuous improvement.
",,PE,Tekton Labs,,linkedin,data scientist
2022-12-09,"
DATA ENGINEER ADVANCEDQueremos que tu talento se sume al del BCP, para seguir siendo el banco que todo el tiempo está innovando, es pionero y digital. Juntos tendremos la posibilidad de generar un impacto positivo en nuestro país, teniendo como objetivo que los peruanos logren transformar sus planes en realidad.¡Se parte de nuestro equipo como DATA ENGINEER ADVANCED! #SumaBCP¿Ya sabes qué hace el DATA ENGINEER ADVANCED en el BCP?Satisfacer las necesidades de análisis y soportar la toma de decisiones de la organización construyendo e implementando soluciones de información, mediante la extracción, transformación e ingesta de datos. Funciones del cargoContribuir con las mesas de trabajo en la adopción de lineamientos, nuevas tecnologías, estandares de desarrollo y en el asesoramiento sobre la factibilidad técnica de las soluciones.Participar en reuniones de seguimiento del proyecto.Dar seguimiento a las tareas planificadas por el proyecto y elaborar reportes que ayuden a identificar su situación actual,avance,riesgos, puntos claves de mejora,etc.Conocer y difundir los lineamientos de la arquitectura Tecnológica de Datos para su cumplimiento, alineadas a la visión estratégica del banco.Desarrollo de soluciones de datos. Requerimientos del cargoSi eres Egresado o Bachiller en Ingeniería de Sistemas, Ingeniería Informática, Computación e Informatica y/o afines.Si cuentas con experiencia laboral mínima de 2 años como Data Engineer, Ingeniero de datos, Data Analyst.Contar con 2 años de experiencia en proyectos BI.PL/SQL - AvanzadoBigData (Datalake) - IntermedioSpark - Basico/IntermedioHive o Impala - Basico/IntermedioPython - Basico/IntermedioMetolodogias Agiles - IntermedioExperiencia en integración de datos: Oracle, SQL server. OpcionalesDatawarehouse - DeseableDataStage - DeseableQliksense - DeseablePowerBI - DeseableMigracion de Oracle a Datalake (Pyspark) - DeseableBase de datos No relacional (NoSQL)Bitbucket, Jenkins, Jira - DeseableFundamentos Cloud - Deseable CondicionesSeguirás sumando experiencia y desarrollo profesional gracias al equipo de grandes Líderes BCP, una cultura de colaboración que inspira y oportunidades para innovar. Si estás dispuesto a asumir grandes retos, llegó el momento de sumarte al BCPIngreso a Planilla.Pago de Bonos por Desempeño.Pago de Utilidades.Flex time.Beneficios financieros.Oportunidades de desarrollo
",,PE,Banco de Crédito BCP,,linkedin,data scientist
2022-12-07,"
Soaint es una compañía multinacional de tecnología y en un mundo tan cambiante como ese, somos conscientes de los retos que tenemos por delante y que nunca podemos dejar de lado la innovación. Más de 15 años de experiencia en el mercado nos avalan, teniendo presencia en España y en Latinoamérica.Somos la suma de nuestros talentos y por ello, nos conforman personas que buscan ser los mejores partners de nuestros clientes y que son partícipes activos del progreso de nuestro negocio trabajando en equipo. El día a día lo manejamos con determinación y compromiso en el alcance de los objetivos, queriendo siempre ser la mejor versión de nosotros mismos.Queremos que tu visión sea la mismo que la nuestro: Que transformemos el mundo con soluciones tecnológicas inspirando el progreso de nuestras comunidades🌍 ¿Cuáles serán tus funciones como Data Engineer en Soaint?Trabajarás de la mano con un equipo de Soaint en proyectos de diseño e implementación del equipo de Gobierno de Datos, en las líneas de gobierno de datos, analítica e inteligencia de negocios.Además, también podrás elaborar lineamientos relacionados al gobierno de datos en el marco de buenas prácticas. Evaluación de la madurez de las áreas del ministerio en explotación y uso de datos. Revisar el marco normativo para optimizar el gobierno de datos. Monitorear los indicadores de gestión de la gobernanza. Asimismo entre otras actividades relacionadas a potenciar tu especialización en tu perfil 💪🏽 ¿Cuáles son los requisitos para nuestra posición como Data Engineer?Tenemos una serie de herramientas y conocimientos que nos gustaría que sepas, pero en caso no conozcas alguna de ellas, te invitamos igualmente a postular ⭐ Puede que tu perfil sea valioso para nuestro equipo y podemos ayudarte a superar esas brechas hasta que llegues a tu perfil ideal 🚀Título profesional o Bachiller en carreras de Ingeniería de Sistemas o afines.Contar como mínimo 3 años de experiencia como analista de datos o Ingeniero de Datos en entidades públicas y privadas.Contar con algún curso o capacitación o Especialización en SQL o Big Data.Experiencia en elaborar lineamientos relacionados al gobierno de datos en el marco de buenas prácticas. ¿Qué conocimientos opcionales valoraremos de tu perfil?Algunos conocimientos opcionales, pero que sumarían mucho a tu perfil, son que cuentes con conocimiento o experiencia o tengas cursos en análisis de Negocio, Inteligencia de Negocios o Analítica de Datos.Y adicional en implementación de portales en la nube.Recuerda, nos encantaría que cuentes con estos puntos, pero de no ser así y sabes que podrías cumplir bien con este rol, esperamos igualmente tu postulación  ¿Cuáles son tus beneficios como #Soainter?Incorporación directa a nuestra planilla con todos los beneficios que te corresponden por ley.Programa de Bienestar Integral, que incluye Plan EPS Sanitas cubierto al 100%, charlas de seguridad y prevención, seguimiento de calidad de vida y de estado de salud, actividades de bienestar mental y físico (ejercicios en casa, yoga, meditación, mindfulness y más) 🏋️‍♀️Plan de Capacitación Anual a través de nuestro Coe Corporativo, contando con licencias de plataformas e-learning para capacitaciones técnicas y blandas, además de certificaciones y cursos con descuentos gracias a nuestro partnership con empresas de alto nivel.Línea de Carrera Especializada, para que asegures tu crecimiento profesional a medida que vas creciendo en Soaint, siempre acompañado y asesorado por el equipo de People.Beneficios y Convenios Corporativos, en instituciones educativas, de entretenimiento, de salud y financieros, para tu beneficio personal y el de tu familia 👪
",,PE,SOAINT,,linkedin,data scientist
2023-01-23,"
        IPA Peru is looking to hire a Research Analyst (RAn) to provide technical support to a portfolio of education-related research projects. This dynamic role provides a unique opportunity to get exposure to all aspects of mission-driven international research and provides a high potential for growth within the team. We are looking for people with good verbal and written communication skills, who are capable of working individually and as a part of a team, and who can adapt to different environments and contexts, as well as a continuous willingness to learn. If you are interested in the international development and/or evidence space across programs, this role maybe just right for you. We are looking for people who share our passion for data-driven approach to identifying, scaling, and continuously improving programs. IPA is seeking a highly motivated and qualified individual with outstanding research, project management, and data analysis expertise.ResponsibilitiesBelow is a list of some of the general duties and responsibilities of the Research Analyst (RAn), to be carried out as needed according to the determination of the Associate Research Manager.Support literature review and other tasks relevant to research projectsSupport in the programming of data collection instrumentsSupport the implementation of remote fieldwork and support of the data collectionSupport the development of reports and presentations about study designs and research results for different audiences in English and/or SpanishSupport in other tasks related to the assigned projectQualificationsEducation:Bachelor's degree in economics, statistics, public policy, or other quantitative social science disciplinesKnowledge of the fundamental principles of statistics and econometricsKnowledge of statistical softwares as Stata or RExperience with data management and analysisConfidence in communicating with different audiences such as peers, enumerators, and supervisorsExcellent communication skills in Spanish and intermediate knowledge of English (desired)Organization skills; attention to detail; ability to work independentlyPreferredAt least six months of work experience, preferably related to research. Experience gained before graduation is acceptedExperience conducting research activities, specially data analysisKnowledge of experimental methods of impact evaluation (Randomized Control Trials)Application InstructionsApply nowAbout IPAInnovations for Poverty Action (IPA) is a research and policy nonprofit that discovers and promotes effective solutions to global poverty problems. IPA brings together researchers and decision-makers to design, rigorously evaluate, and refine these solutions and their applications, ensuring that the evidence created is used to improve the lives of the world’s poor. In recent decades, trillions of dollars have been spent on programs designed to reduce global poverty, but clear evidence on which programs succeed is rare, and when evidence does exist, decision-makers often do not know about it. IPA exists to bring together leading researchers and these decision-makers to ensure that the evidence we create leads to tangible impact on the world. Since its founding in 2002, IPA has worked with over 600 leading academics to conduct over 900 evaluations in 52 countries. This research has informed hundreds of successful programs that now impact millions of individuals worldwide.IPA's Commitment to Diversity, Equity, & Inclusion (DEI)As an organization, IPA is dedicated to improving the lives of the world's most vulnerable populations through evidence and policy. We also recognize how important it is for our staff to reflect the diversity of the places where we work and the communities we work with. As such, IPA is committed to hiring from a diverse pool of candidates, from a range of backgrounds, beliefs, experiences, and perspectives. We know that this makes our work stronger and more responsive to the challenges faced by those we work with and for and we encourage people from historically underrepresented groups to apply. Click here to learn more about IPA’s commitment to diversity, equity, and inclusion.Innovations for Poverty Action is an affirmative action equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other protected class. IPA will endeavor to make a reasonable accommodation to a qualified applicant with a disability unless the accommodation would impose an undue hardship on the operation of our business. If you believe you require such assistance to complete this form or to participate in an interview, please contact us at jobs@poverty-action.org or via phone at 1-202-386-6200. The above statements are intended to describe the general nature and level of the work to be performed by the specified position. The statements are not intended to be an exhaustive list of all possible duties, tasks, and responsibilities. Management reserves the right to amend and change responsibilities to meet organizational needs as necessary. Please note that IPA will never request any form of payment from an applicant. Applicants are encouraged to confirm the information listed above with IPA prior to releasing any extensive personal information to the organization. Please direct questions to jobs@poverty-action.org . Please note that only qualified applicants will be contacted by the hiring manager.
",,PE,Innovations for Poverty Action,,linkedin,data scientist
2022-12-23,"
¿QUÉ ES TELEFÓNICA CYBERSECURITY & CLOUD TECH? Somos la compañía líder en transformación digital y la cuna del talento en materia de ciberseguridad y de la nube. Trabajamos para que saques todo el partido a tu vida digital sin tener que preocuparte por nada. Nos encargamos de hacer la seguridad más humana y generar en las personas la confianza y tranquilidad que necesitan. Buscamos nuevas formas de hacer las cosas, ideas frescas e innovadoras, experimentar, divertirnos y ser entusiastas en lo que hacemos. Somos techies y queremos mejorar el mundo haciéndolo más diverso, sostenible y ciberseguro.Si tuviéramos que resumir como nos gustaría que nos definieran, no hay duda de que nos gusta trabajar en equipo, remando en la misma dirección y con metas comunes, con actitud valiente y sin miedo al cambio, contando con los mejores y buscando la excelencia en lo que hacemos, abiertos y transparentes en nuestros procesos.www.telefonicatech.com ¿QUÉ HACEMOS EN EL EQUIPO? En Telefónica Cybersecurity & Cloud Tech El servicio tiene como objetivo Analizar, Diseñar e Implementar flujos y procesos automáticos según el requerimiento de las áreas del cliente a fin de garantizar su correcta implementación de acuerdo al estándar de arquitectura ¿CÓMO SERÁ TU DÍA A DÍA?  Relevar requerimientos de las áreas clientes  Analizar Plataformas, estructuras para integrar datos de Log de auditoría de Sistemas de información  Diseñar Flujos Automáticos ELT , RPA  Documentar Flujos (soluciones, propuestas )  Implementar flujos y procesos automáticos  Y PARA ELLO, CREEMOS QUE SERÍA IDEAL QUE CONTARAS CON…  Experiencia  Bachiller en Ingeniería de Sistemas, Ingeniería de Software.  Experiencia de un 1 año como asistente de Base de Datos.  Conocimientos técnicos  Conocimientos básicos servicios Cloud Azure, AWS , Google (deseable).  Conocimientos en Tools de Data integración , Integration Services (SSIS) , Talend , Stambia (deseable).  Conocimientos en Tools de Data Visualization , Power BI, Tableau, entre otros. (deseable).  Conocimiento de lenguaje de programación de Preferencia Java) Básico  Conocimientos de Motores de BD Oracle , Ms SQL Server , My SQL entre otros.  Conocimiento de procesos (ETL y ELT) (deseable).  Inglés Básico  Tener una comprensión profunda de los desafíos y soluciones de integración de datos existentes con soluciones ELT óptimas y técnicas de consulta.  Para desempeñar el rol, las skills que encajarían con el equipo y el proyecto serían  : Aprendizaje proactivo.  Capacidad de análisis y resolución de problemas.  Habilidades para tratar con las personas (indagar y conocer).  Habilidades de comunicación oral y escrita.  Manejo de grandes volúmenes de datos.  Proactividad  IDIOMAS  Necesario: Ingles - BASICO  ¿QUÉ OFRECEMOS...?  Formación continua para tu desarrollo profesional.  Atractivo paquete de beneficios sociales.  Excelente ambiente de trabajo dinámico y multidisciplinar.  Posibilidad de implicarte en programas de voluntariado.  #SomosDiversos Estamos convencidos/as de que los equipos diversos e inclusivos son más innovadores, transformadores y consiguen mejores resultados. Por ello promovemos y garantizamos la inclusión de todas las personas sin importar género, edad, orientación e identidad sexual, cultura, discapacidad o cualquier otra condición¡Queremos conocerte! 😊
      ",,PE,Telefónica,,linkedin,data scientist
2022-12-28,"
        Encora Perú se encuentra en la búsqueda de un Data Engineer para unirse a nuestro equipoResponsabilidades Desarrollar las funcionalidades del proyecto Sales Scalability.  Documentar los artefactos/entregables de Gobierno de datos Participar en la definición de arquitectura de las nuevas funcionalidades del proyecto Sales Scalability Apoyar en las pruebas de certificación para los ambientes de UAT-TI, UAT-DF, Dev Apoyo al negocio con la carga de archivo de priorización al entorno de producción Participación en el dailyConocimientos R (Intermedio),Python SQL Server Jupyter Google analytics spark, airflow, jupyterlab, kubernetes, docker, accelerator, bitbucketBeneficios: Trabajo remoto acorde a políticas internas, seguro de salud EPS 100%, horarios flexibles, vestimenta casual, linea de carrera, contrato indeterminado, seguro de vida, actividades de integración y capacitación interna, entre otrosSobre Encora: Encora se especializa en ingeniería de software. Al ser Nearshore, nuestros servicios son ideales para todo tipo de empresas, desde compañías establecidas a start-ups. Estamos basados en Silicon Valley desde hace más de 20 años y tenemos centros de desarrollo en América Latina (Costa Rica, Perú, Bolivia y Colombia).En Encora Inc. contratamos profesionales basados únicamente en sus habilidades y no discriminamos por edad, discapacidad, religión, género, orientación sexual, condición socioeconómica o nacionalidad.
",,PE,Encora Inc.,,linkedin,data scientist
2022-12-30,"
Proponer e implementar el desarrollo de nuevos modelos para soportar la toma de decisiones del negocio.Explorar de forma continua nuevas fuentes de información que generan valor y sean accionables.Liderar y trabajar con los ingenieros de datos el gran tablón de variablesEncontrar patrones de comportamiento de clientes en grandes volúmenes de datos transaccionales y no transaccionales a través de modelos predictivos, apoyando en la revisión de propuestas identificadas para su presentación al negocio.Ser el encargado de soluciones analíticas end to end.Liderar la traducción de las necesidades del negocio en un planteamiento de solución con modelos analíticos.Construir, calibrar, validar y actualizar los Modelos Machine Learning.Ser el encargado y administrador de la fábrica de modelos.Supervisar e implementar soluciones analíticas enfocadas en cliente. RequisitosBachiller y/o titulado de las carreras de Ciencias Sistemas, informatica, matemática, estadística, economía o afines.Deseable con maestría o especialización en estadística, ciencia de datos o informática2 años de experiencia, desempeñándose en cargos como analista de datos y/o científico de datos.1 año de experiencia trabajo en equipo de ciencia de datos, construcción de modelos Machine LearningDominio de SQL y Oracle a nivel intermedioDominio de Python y R a nivel intermedioManejo de Power BI Manejo de AWS o GCP (Deseable)Ingles (intermedio) BeneficiosIngreso a planilla con todos los beneficios de ley.Cobertura de la EPS en % al titular de la póliza.Capacitación permanente.Día libre por tu cumpleaños.EXPERTIA es un Holding Turístico que agrupa empresas líderes del sector como Condor Travel y Nuevo Mundo Viajes. Nuestro objetivo es ser la plataforma de viajes más grande de Hispanoamérica, dándole al viajero la mejor experiencia en los destinos más memorables.
      ",,PE,Expertia Travel,,linkedin,data scientist
2022-11-29,"
        Estamos buscando un profesional destacado para la posición de Asistente de data Analytics para nuestra área de Recursos Humanos.Esta posición tendrá como misión garantizar el correcto análisis y gestión de la información del área de recursos humanos para la toma de decisiones.Funciones Consolidar las bases de data del área y realizar reportes para las diversas iniciativas. Diseñar, planificar y ejecutar sesiones sobre buenas praticas en Data Analytics. Consolidar la información del área de reclutamiento y selección así como coordinación de entrevistas y salas de reunión.RequisitosRequisitos Egresado de la carrera de Ingeniería de Sistemas, estadísticas o afines. Conocimiento y manejo de Excel a nivel Avanzado. Manejo de SQL a nivel usuario. Conocimiento y manejo de Power BI y/o Qlik Sense a nivel Intermedio.Disponibilidad para laborar de manera presencial L-M-V de 8 30 a 6 pm y M y J de 8 30 a 8 00 p.mBeneficiosBENEFICIOS Ingreso a planilla de empresa Trasnacional. Salario acorde al mercado y beneficios corporativos. Desarrollo de línea de carreraSomos el mayor proveedor de fibra óptica y cables del mundo. Ofrecemos soluciones integrales y con una cartera de productos diversa y flexible, con especial presencia en las industrias de las telecomunicaciones, servicios públicos, transporte, petroquímica y médica. En el Perú estamos a cargo del Proyecto Regional para implementar fibra óptica en 4 regiones del País (Arequipa, Ancash, San Martín y La Libertad) y requerimos profesionales con experiencia para nuestro staff
      ",,PE,YOFC PERU S.A.C,,linkedin,data scientist
2022-12-19,"
        Ingeniero de DatosRequisitosTécnico o Titulado UniversitarioLenguaje a desarrollar SQL, DAX, M, PythonAños de experiencia en el lenguaje 3 años Base de datos a manejar Ms SQL Server 2016 STD, MySQL 5 o superior Frameworks a utilizar .NETHerramienta de diseño a utilizar Html 5 - CSS3Programación y función de análisisFunciones principalesIdentificar, mejorar y documentar los reportes en tablas dinámicas Excel utilizadas en la empresa.Mejorar la distribución y control de acceso a los reportes en tablas dinámicas.Migrar o desarrollar reportes en Power BI.Liderar técnicamente la implementación de un Datamart y/o Data Lake. Beneficios Trabajo Remoto Salario acorde al mercado Oportunidad de crecimientoCSTI Corp es una empresa peruana líder en la industria TI con más de 13 años en el mercado en países como Perú, Ecuador, Colombia, Costa Rica y Estados Unidos. Ofrece soluciones de negocios en las líneas de Outsourcing, Licenciamientos SAP y Microsoft, soporte y mejora de aplicaciones, así como implementación y migración de sistemas bajo estrategias Cloud, aprovechando su alianza con marcas como Amazon, Azure, Huawei Cloud y Google Cloud.
      ",,PE,CSTI Corp,,linkedin,data scientist
2022-11-30,"
        FormaciónBachiller o egresado en ingeniería de sistemas, computación, informática, estadística, industrial o carreras afines.ExperienciaMínimo 2 años en posiciones similares desarrollando cuadros de mando Power BI/Tableau altamente interactivos, dinámicos, modelando y transformando datos complejos (SQL o Python).Mínimo 2 años con herramientas de visualización en Power BI, Tableau, Datastudio u otros.Mínimo 2 años en gestión bajo metodologías ágiles (Scrum).ConocimientoDominio de lenguaje SQL para consultas y transformación de datos.Dominio avanzado de Excel.Servicios Cloud AWS: Redshift.Servicios Cloud GCP: Bigquery, Datastudio.Certificación en alguna herramienta de visualización (deseable).HabilidadesInterés por las nuevas tendencias en el procesamiento de grandes volúmenes de Datos (Big Data).Análisis de alta complejidad y asesoramiento de los resultados.FuncionesCrear variables críticas para explicar y analizar resultados, determinar patrones y evidenciar insights de forma sencilla.Conceptualizar, diseñar y construir dashboards/reportes de fácil comprensión y fáciles para la toma de decisiones, según los requerimientos y necesidades presentes en el día a día.Analizar procesos y requisitos para el diseño de informes.Automatizar y optimizar los reportes y tableros de información para cliente interno.Apoyar en el análisis del negocio para generar insights relevantes, ya sea a través de dashboards o resultados puntuales.Velar por la seguridad y calidad de los entregables, teniendo en cuenta las políticas de la empresa.Interpretar los requerimientos del negocio.Consolidar información histórica relevante mediante técnicas de analítica predictiva.Presentar e interactuar con los usuarios de distintas áreas del negocio (Storytelling).Desarrollo de Queries para la construcción de vistas que serán consumidas por Tableau/Power BI.Desarrollar código eficiente, comprobable y bien documentado.Implementar buenas prácticas en Tableau/Power BI.
",,PE,Vooxell,,linkedin,data scientist
2023-01-16,"
En Alicorp nos comprometemos a seguir alimentando un mañana mejor, promoviendo procesos de atracción de talento de manera inclusiva, enfocados en la igualdad de oportunidades, trabajando en equipo y valorando el talento diverso.¿Cuál será tu desafío?Plantear, diseñar y optimizar el tiempo de elaboración y confiabilidad de las métricas de desempeño y reportería referidos a la atención de proveedores y clientes internos mediante el uso de herramientas tecnológicas de Business Intelligence disponibles en Alicorp. Esto último con el fin de poder identificar oportunidades de mejora de atención, así como anticipar acciones a través de la elaboración de modelos predictivos basados en lenguaje de programación como python, R, entre otros. Gestionar el back end y mejoras en las plataformas de soporte para la atención a proveedores tales como la plataforma de mesa de servicios, portal de proveedores, entre otros.¿Qué harás en tu rol?Gestionar, diseñar e implementar nuevas iniciativas de Advanced Analytics, asegurando el mantenimiento de herramientas BI necesarias para el envío de reportes de información en el Centro de Servicios CompartidosOptimizar la extracción, limpieza y modelado de la data fuente para los reportes BI bajo los estándares de gobierno del dato.Diseñar y actualizar los reportes y KPIS (SLAs) del desempeño de los RPAs (e.g. RPA Ui-Path) y automatizaciones low codeSer entrenador y asesor en herramientas de Power Platform (e.g. PBI, Power Apps, Power Automate) , Office 365 y Excel avanzado (e.g. power query, power pivot macros, VBA, tablas dinámicas) .Plantear, diseñar y ejecutar mejoras de funcionamiento en el portal de proveedores y plataforma de la mesa de servicios.Diseñar y ejecutar el muestreo representativo de la encuesta de satisfacción de proveedores para gestionar puntos de dolor como liderar sesiones de relacionamiento con proveedores críticos hispano hablante y no hispano hablantes más clientes internos del proceso PTP (e.g. directores, gerentes, jefes, analistas sr).¿Qué necesitamos de ti?2 años de experiencia en posiciones similares: generación de reportes, KPIs y dashboards de gestión; utilizando herramientas de análisis de datos, business intelligence y modelamiento de datos; y en procesamiento de datos usando SQL y procesos ETLProfesionales de las carreras de Ingeniería Industrial, Ingeniería de sistemas, Ingeniería Informática, Ingeniería Estadística, Economía u otrosDeseables cursos y diplomados en Inteligencia de Negocios, Big Data, Ciencia de Datos y/o afinesInglés - intermedio Excel - avanzadoPower BI - avanzadoPower Apps y Power Automate - intermedioSuite Office 365 - avanzadoLenguaje de programación Python- intermedioSQL Server - avanzadoDeseable SAP S4HDeseable Google Cloud PlatformDeseable Virtual AgentsDeseable conocimiento en herramientas de mejora continua: Kaizen, 5S y/o Design Thinking
",,PE,Alicorp,,linkedin,data scientist
2022-12-19,"
        FormaciónBachiller o egresado en ingeniería de sistemas, computación, informática, estadística, industrial o carreras afines.ExperienciaMínimo 2 años en Business Intelligence en gestión e implementación de proyectos.Mínimo 2 años en explotación de bases de datos (Oracle o SQL).Mínimo 2 años en gestión bajo metodologías ágiles (Scrum).Experiencia en SQL, conocimiento en lenguajes de bases no relacionadas es un plus: MongoDB, Amazon DynamoDB.ConocimientosCloud Computing, Analytics y Big Data.Servicios AWS: Athena, Amazon Glue, PySpark, Amazon RedShift, Amazon S3, Amazon DMS.Servicios Google Cloud Platform: BigQuery, Cloud Dataflow, Cloud Composer, Cloud Storage, CloudWatch, Cloud Functions.Diseño, construcción y mantenimiento de sistema de procesamiento de datos.Modelamiento de datos.Virtualización y despliegue en Cloud.Lenguaje SQL para consultas en BDS, Python, Glue, S3, Step Functions y Lambda.Nivel intermedio/alto en Java, Python/Scala (Tratamiento, Exposición de datos- APIs).CompetenciasComunicación.Habilidad de análisis.Pensamiento crítico.Enfoque en resultados.Trabajo en equipoHabilidadesIdioma inglés intermedio- avanzadoManejar múltiples lenguajes de programación para procesar y transformar datos.Manejar informes y reportes a las diversas áreas, entrega de dashboards, flujogramas y automatización de procesos operativos.Interés por las nuevas tendencias en el procesamiento de grandes volúmenes de Datos (Big Data).FuncionesDesarrollar un proceso para transformar los datos de la empresa para que puedan ser analizados y utilizados por los científicos de datos.Diseñar, desarrollar, probar y desplegar procesos de extracción, transformación y carga (ETL) de datos estructurados y no estructurados a la nube (AWS, Google).Procesamiento de información de gran volumen utilizando tecnologías de Big Data en la nube (AWS, Google).Realizar consultas complejas sobre los datos, asegurando la accesibilidad y el buen funcionamiento del sistema.Optimizar el rendimiento del ecosistema de Big Data.Optimizar código Python para ejecutarlo en C o Java.Uso de herramientas de versionado e integración continua.Participar en asegurar el cumplimiento y la gobernanza durante el uso de los datos.Realizar construcciones y automatizaciones para aumentar la eficiencia y reducir aún más los costes de la nube.Colaborar con los clientes para resolver los desafíos de la nube, especialmente los relacionados con la ingeniería de datos.Crear, generar y supervisar el rendimiento de las aplicaciones en la nube para detectar posibles fallos y resolver los problemas de rendimiento.Coordinar y ejecutar la limpieza de datos para que se conviertan en un conjunto homogéneo.Garantizar la seguridad de la información de cualquier acceso malicioso.Educar y entrenar.Participar en asegurar el cumplimiento y la gobernanza durante el uso de los datos.
",,PE,Vooxell,,linkedin,data scientist
2023-01-18,"
        ExperienciaMínimo 1 años en Business Intelligence en gestión e implementación de proyectos.Mínimo 1 años en explotación de bases de datos (Oracle o SQL).Mínimo 1 años en gestión bajo metodologías ágiles (Scrum).Lenguaje SQL, conocimiento en lenguajes de bases no relacionadas es un plus: MongoDB, Amazon DynamoDB.ConocimientosCloud Computing, Analytics y Big Data.Servicios AWS: Athena, Amazon Glue, PySpark, Amazon RedShift, Amazon S3, Amazon DMS.Servicios Google Cloud Platform: BigQuery, Cloud Dataflow, Cloud Composer, Cloud Storage, CloudWatch, Cloud Functions.Diseño, construcción y mantenimiento de sistema de procesamiento de datos.Modelamiento de datos.Virtualización y despliegue en Cloud.Lenguaje SQL para consultas en BDS, Python, Glue, S3, Step Functions y Lambda.Nivel intermedio/alto en Java, Python/Scala (Tratamiento, Exposición de datos- APIs).HabilidadesIdioma inglés intermedio- avanzado Capacidad de comunicarse con el usuario, entenderlo y transformarlo en su desarrolloManejar múltiples lenguajes de programación para procesar y transformar datos.Manejar informes y reportes a las diversas áreas, entrega de dashboards, flujogramas y automatización de procesos operativos.Interés por las nuevas tendencias en el procesamiento de grandes volúmenes de Datos (Big Data).FuncionesDesarrollar un proceso para transformar los datos de la empresa para que puedan ser analizados y utilizados por los científicos de datos.Diseñar, desarrollar, probar y desplegar procesos de extracción, transformación y carga (ETL) de datos estructurados y no estructurados a la nube (AWS, Google).Procesamiento de información de gran volumen utilizando tecnologías de Big Data en la nube (AWS, Google).Realizar consultas complejas sobre los datos, asegurando la accesibilidad y el buen funcionamiento del sistema.Optimizar el rendimiento del ecosistema de Big Data.Optimizar código Python para ejecutarlo en C o Java.Uso de herramientas de versionado e integración continua.Participar en asegurar el cumplimiento y la gobernanza durante el uso de los datos.Realizar construcciones y automatizaciones para aumentar la eficiencia y reducir aún más los costes de la nube.Colaborar con los clientes para resolver los desafíos de la nube, especialmente los relacionados con la ingeniería de datos.Crear, generar y supervisar el rendimiento de las aplicaciones en la nube para detectar posibles fallos y resolver los problemas de rendimiento.Coordinar y ejecutar la limpieza de datos para que se conviertan en un conjunto homogéneo.Garantizar la seguridad de la información de cualquier acceso malicioso.Educar y entrenar.Participar en asegurar el cumplimiento y la gobernanza durante el uso de los datos.
",,PE,Vooxell,,linkedin,data scientist
